problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
112,dart,486,0.48153,1,0,0.61297,1,0,0.6112,1,0,0.48487,1,0,0.57561,1,0,0.46623,1,0,0.50716,1,0,0.57061,1,0,0.55042,1,0,0.56987,1,0
113,dart,856,0.63245,1,0,0.62179,1,0,0.61363,1,0,0.61363,1,0,0.62388,1,0,0.6084,1,0,0.61363,1,0,0.62574,0,0,0.63014,1,0,0.73656,1,0
114,dart,653,0.61968,1,1,0.6132,1,1,0.62856,1,1,0.59888,0,0,0.61968,1,1,0.61585,1,1,0.62257,1,1,0.66326,1,0,0.67058,0,0,0.60777,1,1
115,dart,769,0.47607,1,0,0.48639,1,0,0.4953,0,0,0.43397,1,0,0.49199,1,0,0.47158,1,0,0.5093,1,0,0.49198,1,0,0.44921,0,0,0.47649,0,0
116,dart,512,0.48811,1,0,0.48811,1,0,0.5128,1,0,0.50291,1,0,0.48811,1,0,0.25,0,0,0.48475,1,0,0.48392,1,0,0.5128,1,0,0.53051,1,0
117,dart,875,0.64471,0,0,0.67635,1,0,0.53443,0,0,0.6673,1,0,0.60049,1,0,0.60415,0,0,0.64367,1,0,0.66606,1,0,0.6227,1,0,0.65309,1,0
118,dart,626,0.60006,0,0,0.66408,1,0,0.58405,1,0,0.6384,1,0,0.68425,1,0,0.61109,1,0,0.72837,1,0,0.64575,1,0,0.67029,1,0,0.72402,1,0
119,dart,672,0.64216,1,0,0.63719,1,0,0.67223,1,0,0.63559,1,0,0.65515,1,0,0.59906,0,0,0.64521,1,0,0.66221,1,0,0.57048,1,0,0.66065,1,0
120,dart,986,0.53968,1,0,0.59717,0,0,0.59108,0,0,0.50933,0,0,0.59001,1,0,0.56108,1,0,0.55101,1,0,0.59242,0,0,0.55476,1,0,0.57088,0,0
121,dart,484,0.69035,0,0,0.67797,0,0,0.69607,0,0,0.70284,0,0,0.67179,0,0,0.68691,0,0,0.73166,0,0,0.70651,0,0,0.67797,0,0,0.67797,0,0
122,dart,854,0.52501,1,0,0.47437,1,0,0.54868,1,0,0.54312,1,0,0.49667,1,0,0.596,1,0,0.46679,1,0,0.52337,1,0,0.54312,1,0,0.596,1,0
123,dart,633,0.73452,1,0,0.74938,1,0,0.70127,1,0,0.71329,1,0,0.71294,1,0,0.70387,1,0,0.74141,1,0,0.69552,1,0,0.70209,1,0,0.71099,1,0
124,dart,1190,0.67014,1,0,0.60096,0,0,0.59791,1,0,0.69,1,0,0.69079,1,0,0.67126,1,0,0.61047,0,0,0.59004,0,0,0.55999,1,0,0.7209,1,0
126,dart,805,0.70091,1,0,0.70091,1,0,0.70091,1,0,0.68083,1,0,0.70091,1,0,0.69323,1,0,0.69554,1,0,0.70276,1,0,0.70091,1,0,0.70091,1,0
127,dart,740,0.70686,0,0,0.70686,0,0,0.70177,0,0,0.70686,0,0,0.63043,0,0,0.66859,0,0,0.66859,0,0,0.70751,0,0,0.71118,0,0,0.70686,0,0
128,dart,585,0.61525,1,0,0.51276,1,0,0.55885,1,0,0.5477,1,0,0.57468,1,0,0.55864,1,0,0.58256,1,0,0.58256,1,0,0.54524,1,0,0.52115,1,0
129,dart,2674,0.59719,1,0,0.60281,0,0,0.56915,0,0,0.59092,1,0,0.61885,0,0,0.57816,0,0,0.62242,1,0,0.62474,1,0,0.62738,1,0,0.63258,0,0
130,dart,424,0.64503,0,0,0.6815,1,0,0.72066,1,0,0.69206,1,0,0.66514,1,0,0.68433,0,0,0.70622,1,0,0.6893,0,0,0.67812,1,0,0.67697,1,0
131,dart,551,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0,0.62617,1,0
132,dart,807,0.63794,1,0,0.65379,1,0,0.6483,1,0,0.61702,1,0,0.64906,1,0,0.65882,1,0,0.61412,1,0,0.64582,1,0,0.65816,1,0,0.68813,1,0
133,dart,443,0.63741,1,0,0.66017,1,0,0.7514,0,0,0.69892,0,0,0.72162,1,0,0.67794,1,0,0.75761,1,0,0.68686,1,0,0.69169,1,0,0.64688,1,0
134,dart,804,0.60654,1,0,0.55663,0,0,0.58538,1,0,0.60188,0,0,0.61372,1,0,0.60336,1,0,0.60336,1,0,0.60336,1,0,0.59045,1,0,0.58244,1,0
135,dart,483,0.51696,1,0,0.62728,1,0,0.31074,1,0,0.53644,1,0,0.5799,1,0,0.58366,1,0,0.57737,1,0,0.62242,1,0,0.22609,1,0,0.49895,1,0
136,dart,826,0.47452,1,0,0.50305,0,0,0.59239,1,0,0.52364,1,0,0.49637,1,0,0.4856,1,0,0.48502,0,0,0.57911,0,0,0.5428,1,0,0.53707,1,0
138,dart,420,0.49132,1,0,0.51811,1,0,0.53253,1,0,0.52498,1,0,0.53253,1,0,0.53253,1,0,0.49684,1,0,0.50113,1,0,0.4776,0,0,0.49632,1,0
139,dart,504,0.57324,1,0,0.56739,1,0,0.60583,1,0,0.60634,1,0,0.61565,1,0,0.62274,1,0,0.60197,1,0,0.61565,1,0,0.66346,1,0,0.51804,0,0
140,dart,890,0.62032,1,0,0.59591,1,0,0.71429,1,0,0.64207,1,0,0.63321,1,0,0.66572,1,0,0.57599,1,0,0.58909,1,0,0.54771,1,0,0.65001,1,0
