problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
94,dart,685,0.53946,0,0,0.51667,0,0,0.41837,0,0,0.60064,0,0,0.57122,0,0
95,dart,1878,0.40476,0,0,0.57993,0,0,0.45894,0,0,0.53483,0,0,0.54064,0,0
96,dart,366,0.66691,0,0,0.50757,0,0,0.39531,0,0,0.39726,0,0,0.39514,0,0
97,dart,358,0.49252,0,0,0.51938,0,0,0.80829,0,0,0.62447,0,0,0.45568,0,0
98,dart,99,0.37475,0,0,0.30588,0,0,0.36903,0,0,0.77726,1,1,0.37448,1,0
99,dart,1024,0.46286,0,0,0.59157,0,0,0.475,0,0,0.22381,0,0,0.55745,0,0
100,dart,632,0.34718,0,0,0.475,0,0,0.50554,0,0,0.4635,0,0,0.45163,0,0
101,dart,131,0.40583,0,0,0.41148,0,0,0.55647,0,0,0.41312,0,0,0.41585,0,0
102,dart,216,0.29946,0,0,0.52967,0,0,0.6858,0,0,0.16909,0,0,0.37323,0,0
103,dart,59,0.35377,0,0,0.36332,0,0,0.38586,0,0,0.32165,0,0,0.275,0,0
104,dart,159,0.36844,0,0,0.41234,0,0,0.56213,0,0,0.55135,0,0,0.57681,1,1
105,dart,196,0.57001,0,0,0.46092,0,0,0.30707,0,0,0.68857,0,0,0.27083,0,0
106,dart,703,0.45423,0,0,0.22871,0,0,0.55896,0,0,0.60226,0,0,0.60358,0,0
107,dart,354,0.40476,0,0,0.52276,0,0,0.34734,0,0,0.38442,0,0,0.44415,0,0
108,dart,224,0.60794,0,0,0.56763,0,0,0.4458,0,0,0.62507,0,0,0.57447,0,0
109,dart,727,0.2875,0,0,0.60951,0,0,0.53575,0,0,0.50182,0,0,0.2386,0,0
110,dart,663,0.59552,0,0,0.46357,0,0,0.36723,0,0,0.52245,0,0,0.6604,0,0
111,dart,1019,0.57,0,0,0.42445,0,0,0.60713,0,0,0.57316,0,0,0.51548,0,0
112,dart,109,0.45582,0,0,0.37515,0,0,0.28151,0,0,0.48176,0,0,0.33245,0,0
113,dart,270,0.55432,0,0,0.4088,0,0,0.49586,0,0,0.50434,0,0,0.4923,0,0
114,dart,296,0.19655,0,0,0.55357,0,0,0.06149,0,0,0.53323,0,0,0.46906,0,0
115,dart,374,0.50121,0,0,0.35417,0,0,0.4511,0,0,0.41265,0,0,0.54485,1,1
116,dart,323,0.58707,0,0,0.41749,0,0,0.45477,0,0,0.32084,0,0,0.62435,0,0
117,dart,194,0.29811,0,0,0.45978,0,0,0.25,0,0,0.4554,0,0,0.39984,0,0
118,dart,426,0.53649,0,0,0.3125,0,0,0.51645,0,0,0.61303,0,0,0.30364,0,0
119,dart,434,0.38824,0,0,0.34233,0,0,0.14553,0,0,0.51499,0,0,0.61805,1,0
120,dart,865,0.58377,0,0,0.59098,0,0,0.725,1,0,0.45833,0,0,0.67302,1,1
121,dart,263,0.46397,0,0,0.35849,0,0,0.48947,1,1,0.36541,0,0,0.53425,1,1
122,dart,20,0.30068,0,0,0.28042,0,0,0.25727,0,0,0.2718,0,0,0.25,0,0
123,dart,146,0.40621,0,0,0.382,0,0,0.28844,0,0,0.39503,0,0,0.35936,0,0
124,dart,165,0.35163,0,0,0.48071,0,0,0.53888,0,0,0.46993,0,0,0.35187,0,0
125,dart,393,0.6022,1,0,0.07012,0,0,0.35474,0,0,0.40123,0,0,0.4924,0,0
